Dados Acustico - Tempo X Frequência e Tempo X Amplitude UHE Tucurui:UGH-05:Trafo Acústico 1:Acústico 1 P1 UGH-05 - T FE (ppm)

Tempo (s);Frequencia (Hz);Amplitude (dBae)
16,590087;17,7304964539007;34,0785386443726
16,592751;19,5157024368949;34,9305897656537
16,598447;24,0480961923848;36,7936779079507
16,601063;24,8565965583174;39,7334128869696
16,603502;9,88088049623978;35,3313742197426
16,60941;22,4222040420568;35,3313742197426
16,614974;24,1643173580346;37,1287470635886
16,617729;18,7529301453352;38,6567660502478
16,625181;2147483647;33,6242996985988
16,627079;7,93736695890609;33,6242996985988
16,631761;33,0578512396694;37,1287470635886
16,633952;30,703386676591;38,3688964874946
16,637175;20,8136234626301;38,3688964874946
16,639947;15,7263613131512;37,1287470635886
16,642724;15,9532039351236;39,2092624231778
16,648286;18,4199754400327;37,1287470635886
16,650703;19,8871271163666;34,5134423077612
16,656987;63,4920634920635;44,2118057850941
16,658914;35,8026298659029;40,9370016504374
16,662315;19,5965417867435;36,4472483356988
16,665081;25,5246738513897;38,0726817273059
16,667708;23,2142380660138;39,9857391314819
16,673269;19,0439916206437;33,6242996985988
16,675656;26,1861861861862;35,3313742197426
16,681737;25,0208507089241;39,4746979622293
16,684364;18,8679245283019;36,7936779079507
16,689928;15,7884349713835;36,088660887305
16,692701;28,4451976033408;34,9305897656537
16,698264;24,5851259987707;39,9857391314819
16,701024;11,6216216216216;38,6567660502478
16,706584;21,5179968701095;34,0785386443726
16,708992;16,4307381193124;33,1489259082862
16,71492;14,2798857609139;38,9367477749468
16,71728;14,9265666231308;38,0726817273059
16,723242;9,84639621898385;34,5134423077612
16,725649;17,5433787451002;33,6242996985988
16,73127;8,49377123442809;33,6242996985988
16,733779;20,6560356936297;37,7676234410855
16,737129;16,8255748738082;37,45317728678
16,7399;15,6586416128401;34,5134423077612
16,742212;40,9237065185618;41,5965010292666
16,745464;24,60024600246;37,7676234410855
16,748233;26,0887015853903;36,4472483356988
16,750895;6,98161508028857;38,9367477749468
16,754184;48,1430536451169;42,6090806110361
16,756553;15,5975823747319;35,717031071229
16,759329;20,7430907205174;37,1287470635886
16,76453;10,5894811154253;33,6242996985988
16,767648;15,9441653379862;37,45317728678
16,773209;11,8389897395422;34,5134423077612
16,775987;13,5527589545015;36,4472483356988
16,778321;22,0618925526206;35,717031071229
16,781907;39,8089171974522;44,8506821625909
16,784303;17,6090784582274;38,0726817273059
16,786713;17,5073859284386;35,717031071229
16,789478;8,96458987001345;33,1489259082862
16,792653;22,3556072762908;36,088660887305
16,798332;33,0669605952053;38,0726817273059
16,80096;16,9440845210804;37,7676234410855
16,803899;25,9000259000259;33,6242996985988
16,806521;17,6194205168363;36,4472483356988
16,809297;18,8854669068511;34,9305897656537
16,814857;16,366612111293;38,9367477749468
16,817439;18,1472519875562;40,2319846297916
16,82041;6,20876988746605;36,088660887305
16,823562;54,0958268933539;42,9875940202938
16,825494;6,83560373028661;38,3688964874946
16,83165;14,3492610130578;36,088660887305
16,834165;32,178976402084;40,7073584201043
16,83662;7,10587757588062;34,5134423077612
16,839836;13,6478845778904;34,0785386443726
16,842172;13,2051430557164;33,6242996985988
16,84831;22,2779170147591;38,9367477749468
16,850938;21,3072444631175;38,3688964874946
16,856503;13,2375189107413;34,5134423077612
16,858832;10,4525974704714;34,0785386443726
16,861652;9,90277277637739;34,5134423077612
16,864838;18,4049079754601;37,7676234410855
16,867276;14,8244781783681;33,1489259082862
16,870789;49,7866287339972;42,9875940202938
16,873158;21,5222070045001;37,7676234410855
16,875932;21,6719160863409;39,2092624231778
16,881493;25,8809476408521;39,4746979622293
16,884256;16,5219742257202;38,6567660502478
16,889816;21,5390640297631;36,4472483356988
16,892281;13,2107983917289;36,7936779079507
16,895866;192,307692307692;39,9857391314819
16,89815;18,2186234817814;38,6567660502478
16,900451;28,7794142542746;36,4472483356988
16,903701;11,177347242921;37,7676234410855
16,906473;15,3227351082168;34,5134423077612
16,909252;13,2547067734257;38,6567660502478
16,914806;24,1837968561064;37,45317728678
16,917138;15,4004106776181;36,088660887305
16,920062;13,2562063147746;33,1489259082862
16,923128;11,6572760831552;33,6242996985988
16,925447;33,1576765942329;39,2092624231778
16,929062;13,0236596483612;44,2118057850941
16,931464;16,1812297734628;37,45317728678
16,934222;43,7435248071831;41,1615973658781
16,937017;12,5944584382872;36,7936779079507
16,939803;14,1185962081484;33,6242996985988
16,942564;9,14968891057704;34,5134423077612
16,94812;16,2041725744379;36,7936779079507
16,950883;24,9062265566392;38,3688964874946
16,956442;11,290929619872;33,1489259082862
16,959221;12,3058892469968;36,4472483356988
16,962844;10000;33,1489259082862
16,964775;22,2446916076845;36,7936779079507
16,967539;14,7155985344465;38,0726817273059
16,973101;15,6862745098039;34,5134423077612
16,975876;19,4552529182879;35,717031071229
16,979751;18,0897250361795;34,5134423077612
16,981839;58,1395348837209;35,717031071229
16,984004;30,3494006630962;36,4472483356988
16,989876;12,639029322548;33,6242996985988
16,992073;15,1479289940828;40,2319846297916
16,998094;10,7296137339056;38,6567660502478
17,001249;48,5436893203884;43,7049898355386
17,003646;22,1688527618696;37,7676234410855
17,006418;15,6036668617125;36,4472483356988
17,008739;15,2028378630678;40,7073584201043
17,014753;14,0364948867054;39,2092624231778
17,017514;17,1646060847285;37,7676234410855
17,023461;56,2248995983936;42,4144329412481
17,025835;14,9245775811524;36,7936779079507
17,031414;17,1939477303989;39,9857391314819
17,034176;15,2249134948097;35,717031071229
17,041871;14,0041757905994;33,1489259082862
17,048067;20,0440970134295;37,7676234410855
17,05083;20,9267563527653;36,7936779079507
17,056531;13,437248051599;34,5134423077612
17,058812;20,0747992520075;33,1489259082862
17,064727;14,2218610321008;38,6567660502478
17,067022;12,850773669027;42,0136484871591
17,073433;48,7408610885459;43,1717196088105
17,075613;35,9576078728236;36,4472483356988
17,078616;20,1045436268597;36,7936779079507
17,081385;19,8609731876862;37,7676234410855
17,083746;16,8104401681044;34,9305897656537
17,087858;9,43396226415094;33,6242996985988
17,09009;56,3380281690141;43,3525861656644
17,092046;32,5352465170601;39,2092624231778
17,095272;17,5336060783168;36,7936779079507
17,098045;16,1616161616162;38,6567660502478
17,100348;12,2590463307406;37,45317728678
17,10538;1428,57142857143;34,9305897656537
17,108178;11,9088125212657;34,0785386443726
17,111933;17,2436662687359;41,1615973658781
17,114704;22,4581461821151;36,7936779079507
17,117463;22,5584263241796;36,088660887305
17,123027;15,6739811912226;37,1287470635886
17,125801;26,2058586959342;34,0785386443726
17,131497;42,3489553924337;38,9367477749468
17,134125;15,5814128823101;38,3688964874946
17,140064;39,8724082934609;44,2118057850941
17,142034;25,8870469766779;33,1489259082862
17,148154;22,3651104277327;38,9367477749468
17,150781;18,3220829315333;39,2092624231778
17,15673;39,6825396825397;41,5965010292666
17,158665;26,2446317798632;34,0785386443726
17,16468;16,8421052631579;38,9367477749468
17,167441;16,3507818437234;39,2092624231778
17,173844;2147483647;33,1489259082862
17,175644;9,53877230389406;36,7936779079507
17,181344;20,8768267223382;39,9857391314819
17,183677;28,0088270242743;42,4144329412481
17,186881;12,8913443830571;38,6567660502478
17,189663;13,9192682441837;38,6567660502478
17,191967;15,6751328712435;40,9370016504374
17,197997;19,6699814227953;37,45317728678
17,203551;26,4101112997548;35,717031071229
17,206322;18,1268882175227;34,9305897656537
17,208656;15,0267868809617;38,0726817273059
17,212025;15,4040050413107;36,4472483356988
17,214655;14,2624286878566;39,7334128869696
17,217422;25,5811992241307;37,45317728678
17,222979;12,33124609644;37,1287470635886
17,231315;11,9744544970729;37,45317728678
17,233882;24,6612619763025;38,9367477749468
17,239637;14,070351758794;38,0726817273059
17,242414;23,7722189205252;34,9305897656537
17,247975;20,6526228831062;38,0726817273059
17,250732;19,2307692307692;38,6567660502478
17,253088;20,7965061869606;36,088660887305
17,256046;11,9984002133049;33,1489259082862
17,259073;26,6914587332054;34,5134423077612
17,264633;28,8421920065925;39,4746979622293
17,26692;27,2865083375442;42,2160054697925
17,26973;6,83916562179414;33,1489259082862
17,273327;39,6825396825397;43,1717196088105
17,275254;33,31411365238;40,9370016504374
17,278663;14,7623265426631;34,0785386443726
17,281291;26,6393442622951;38,6567660502478
17,283591;24,8782004768322;38,6567660502478
17,286842;19,040365575019;35,717031071229
17,289611;13,9776357827476;37,1287470635886
17,292387;22,4180581323438;34,5134423077612
17,298081;13,9845651836122;38,3688964874946
17,303887;57,1020699500357;42,0136484871591
17,306268;12,0845921450151;36,4472483356988
17,308664;25,4272043745728;33,1489259082862
17,314605;18,8679245283019;38,3688964874946
17,316994;21,9887612997801;33,1489259082862
17,322925;14,0788415124698;35,717031071229
17,32548;11,0941616974067;34,5134423077612
17,328231;12,4617650390846;34,5134423077612
17,33126;24,6812011517894;38,9367477749468
17,334024;18,6821509719768;38,0726817273059
17,339955;47,6947535771065;44,0456445030356
17,342363;23,592854735423;35,717031071229
17,347921;26,8595041322314;35,717031071229
17,35021;18,6229372510475;37,1287470635886
17,353947;60,2409638554217;39,7334128869696
17,356245;14,1157491429724;33,6242996985988
17,358903;13,5722041259501;36,7936779079507
17,361809;14,5167980091248;36,4472483356988
17,364579;12,5707102451289;38,3688964874946
17,366904;14,707612660313;36,088660887305
17,370521;42,5531914893617;44,8506821625909
17,372901;16,0901045856798;34,5134423077612
17,37529;25,6552489252531;39,9857391314819
17,378607;14,7188695908154;34,0785386443726
17,381366;22,8571428571429;36,7936779079507
17,383996;17,1363792148902;38,9367477749468
17,389929;61,633281972265;43,8767366294562
17,392334;16,5498694111867;37,45317728678
17,398024;17,162471395881;39,2092624231778
17,400651;25,7693788691093;36,4472483356988
17,406214;10,088781275222;34,5134423077612
17,40899;12,2286762457964;34,9305897656537
17,414547;18,2741116751269;37,7676234410855
17,417077;19,8104876244122;33,1489259082862
17,423242;47,3559589581689;44,2118057850941
17,425644;9,92316634061977;34,5134423077612
17,431205;16,5700082850041;38,9367477749468
17,43349;20,1009323411171;40,9370016504374
17,438544;4,06421459053038;34,0785386443726
17,442402;10,5674733171299;35,717031071229
17,445164;22,883295194508;35,3313742197426
17,447863;22,7932034811438;36,7936779079507
17,45062;18,4388444990781;36,7936779079507
17,456352;15,0649676730902;33,1489259082862
17,461744;17,8890876565295;35,717031071229
17,464517;8,05152979066023;38,9367477749468
17,475394;55,084375273236;38,6567660502478
17,478402;22,1908412346177;38,3688964874946
17,481172;24,4448971277246;38,0726817273059
17,483785;16,6752918176068;38,3688964874946
17,489494;13,891645167692;37,1287470635886
17,492268;17,2399638781709;36,088660887305
17,497832;16,025641025641;38,6567660502478
17,500591;16,8042010502626;38,0726817273059
17,506531;46,5116279069767;42,8000897927344
17,50852;22,7568270481144;34,0785386443726
17,514486;22,4078223670809;37,7676234410855
17,516914;20,9149634650005;33,1489259082862
17,52281;7,77000777000777;34,0785386443726
17,525588;4,87314592026315;35,3313742197426
17,53128;19,6463654223969;38,0726817273059
17,533906;9,92182802164762;36,4472483356988
17,53947;11,7855038302887;34,0785386443726
17,541918;28,8415318058004;34,5134423077612
17,545033;18,2555780933063;38,3688964874946
17,547938;15,9906963221398;38,0726817273059
17,550563;16,7452245100471;39,7334128869696
17,556125;11,8086990749852;37,1287470635886
17,558902;21,3525302748376;38,6567660502478
17,564462;16,3198694410445;37,45317728678
17,566776;31,0880829015544;40,4724355752431
17,570015;18,7055742611298;34,9305897656537
17,572783;15,6955071610751;37,45317728678
17,575202;16,4971130052241;38,3688964874946
17,581122;16,40016400164;37,1287470635886
17,583882;20,4680964670286;39,7334128869696
17,589441;9,83477576711251;34,5134423077612
17,592073;27,7353257485708;34,0785386443726
17,597775;16,2866449511401;37,45317728678
17,600537;18,1968569065343;38,0726817273059
17,606095;13,7713948455636;36,088660887305
17,608889;10,9617071031862;33,6242996985988
17,612142;3,35570469798658;40,2319846297916
17,614918;212,765957446809;37,7676234410855
17,61719;23,4600577478345;37,1287470635886
17,622751;11,7577895355673;33,1489259082862
17,62509;18,8564139537463;41,5965010292666
17,628699;45,9418070444104;36,088660887305
17,631088;7,47260046496181;38,3688964874946
17,634213;5,60612936810913;44,2118057850941
17,639788;63,5424940428912;44,2118057850941
17,642108;10,136847440446;37,1287470635886
17,647746;13,1648235913639;37,45317728678
17,650508;17,9969405201116;36,088660887305
17,655884;11,5757488062509;33,6242996985988
17,658847;17,7304964539007;36,088660887305
17,661188;10,7128141738772;33,6242996985988
17,664405;16,2833299409729;38,0726817273059
17,667165;21,4000380445121;39,2092624231778
17,673225;238,095238095238;39,4746979622293
17,675505;14,2523969940399;38,9367477749468
17,680916;14,1487187549127;35,717031071229
17,683827;11,0781759932932;37,45317728678
17,68939;15,8730158730159;35,717031071229
17,691966;13,3386029048513;34,5134423077612
17,695854;5,29380624669137;33,6242996985988
17,699487;19,8807157057654;34,0785386443726
17,701579;41,9493038200643;41,8072032093355
17,706049;9,90687537150782;35,3313742197426
17,708368;21,0694871686823;35,3313742197426
17,714384;22,5317492830807;36,4472483356988
17,716673;15,5259412601889;39,9857391314819
17,720218;27,2585669781931;43,5303070572043
17,72271;9,98402555910543;34,5134423077612
17,725096;33,4256518002101;40,4724355752431
17,728274;17,4714104193138;38,3688964874946
17,731178;19,9600798403194;38,9367477749468
17,733805;15,1640107478252;38,9367477749468
17,739366;11,9808306709265;35,3313742197426
17,742016;7,05654053100467;36,088660887305
17,747703;15,9829515183804;38,3688964874946
17,750219;18,5096895420254;34,0785386443726
17,7564;39,6196513470681;42,9875940202938
17,758803;19,6238757154538;35,3313742197426
17,764362;12,4714196632717;37,45317728678
17,766958;12,9558541266795;38,3688964874946
17,772683;12,0554550934298;33,6242996985988
17,775;13,9029998395808;40,4724355752431
17,781017;10,5356998135992;35,717031071229
17,7841;7,34091894958123;44,0456445030356
17,789714;46,3320463320463;42,4144329412481
17,791668;28,1643472498343;36,088660887305
17,794905;14,4359661785935;36,088660887305
17,797676;20,746887966805;35,3313742197426
17,800027;19,3195234517549;33,1489259082862
17,805998;12,0433560818948;37,45317728678
17,808774;20,4246170384305;36,088660887305
17,814334;25,0417362270451;36,7936779079507
17,817098;17,4877886992703;38,9367477749468
17,822658;15,9553250897487;34,0785386443726
17,825309;20,6058108386565;34,9305897656537
17,830998;18,8521156263092;39,4746979622293
17,833289;10,4223534666733;34,5134423077612
17,839321;19,4212468440474;34,5134423077612
17,842101;15,74067242185;36,088660887305
17,848009;39,9361022364217;45,3049211083647
17,850415;31,9913080219714;36,4472483356988
17,855978;14,0084050430258;35,717031071229
17,858396;11,3044197524056;36,4472483356988
17,864446;26,1324041811847;40,7073584201043
17,86662;10,5627294092794;35,3313742197426
17,872632;8,45143674424652;38,0726817273059
17,876127;8,50412450038269;34,9305897656537
17,882799;24,9521267335925;34,0785386443726
17,886352;11,1317254174397;34,5134423077612
17,889291;8,15328169588259;36,4472483356988
17,892438;12,6730356794697;42,8000897927344
17,895325;337,078651685393;39,4746979622293
17,89763;10,5596620908131;37,7676234410855
17,899916;28,8696424605818;39,2092624231778
17,903562;8,60708650121934;42,4144329412481
17,906315;45,0112528132033;42,6090806110361
17,90859;11,1358574610245;36,7936779079507
17,911058;11,6380564445738;34,5134423077612
17,914289;10,0995527340932;38,3688964874946
17,917527;5,28291394411233;35,717031071229
17,922975;54,6448087431694;43,3525861656644
17,92497;5,22227299432078;33,1489259082862
17,928331;15,6838143036386;43,3525861656644
17,930947;23,1871838111298;36,4472483356988
17,93371;35,5668083310727;36,7936779079507
17,939269;12,2574055158325;34,5134423077612
17,941731;14,8156430827719;34,0785386443726
17,947603;24,5800901269971;36,088660887305
17,950367;26,3772246308704;35,3313742197426
17,955923;30,1689460981496;36,088660887305
17,958701;20,2429149797571;33,1489259082862
17,964262;12,5026047093144;37,1287470635886
17,966587;23,9152716091561;37,45317728678
17,970191;37,3412994772218;44,5362360082854
17,97258;3,9530899986823;35,3313742197426
17,976186;5000;33,6242996985988
17,978149;25,5264837268666;36,088660887305
17,980918;14,6750524109015;37,7676234410855
17,983218;11,9271647804076;38,3688964874946
17,988872;9,34361130576968;33,1489259082862
17,991824;19,7220135236664;36,088660887305
17,997576;29,2458742427408;37,7676234410855
18,000241;14,3754033914217;41,381362689505
18,005901;20,3748981255094;35,3313742197426
18,0085;14,2744778162962;34,0785386443726
18,014241;21,468441391155;39,4746979622293
18,016584;10,919414719371;33,6242996985988
18,019356;23,5752357523575;37,1287470635886
18,022413;11,2803158488438;33,1489259082862
18,030899;23,3793836344315;40,2319846297916
18,033224;41,4212076583211;42,9875940202938
18,03645;15,6685236768802;35,3313742197426
18,03922;12,4043828819516;38,0726817273059
18,041674;6,14439324116744;33,6242996985988
18,047554;21,3857998289136;38,3688964874946
18,049826;11,59328643322;36,4472483356988
18,05588;14,504765851637;36,088660887305
18,058169;22,5017899151069;40,2319846297916
18,061447;15,1449588922544;38,3688964874946
18,064217;17,1636987770865;39,4746979622293
18,066525;13,051422605064;33,1489259082862
18,072539;18,6954715413378;34,9305897656537
18,074823;54,3812846295916;39,9857391314819
18,078104;9,71502590673575;38,0726817273059
18,080879;22,4278104850014;38,0726817273059
18,083055;17,2366869273338;39,7334128869696
18,089195;16,604400166044;37,7676234410855
18,091978;17,7120869724546;36,7936779079507
18,097534;17,2043010752688;37,45317728678
18,100295;16,3900839991805;37,7676234410855
18,102587;11,7022936495553;34,9305897656537
18,105854;14,6046317546422;34,5134423077612
18,108631;15,1263046437755;34,9305897656537
18,111422;7,7555452148286;37,7676234410855
18,114191;21,4316330904415;37,7676234410855
18,116954;16,837899543379;37,7676234410855
18,122515;26,7434684221354;36,7936779079507
18,124881;15,1923025666995;33,1489259082862
18,130853;10,2063960081651;36,4472483356988
18,133611;25,1692934619764;38,3688964874946
18,139173;10,5593833320134;35,717031071229
18,14507;46,583850931677;43,3525861656644
18,147509;23,5546038543897;37,1287470635886
18,149781;15,3308395167719;40,9370016504374
18,153429;21,7970452894163;44,0456445030356
18,15583;14,2711518858308;35,3313742197426
18,158348;21,2392649367439;34,5134423077612
18,161311;8,37661249790585;36,7936779079507
18,164306;12,4339446689462;43,3525861656644
18,16693;12,4725307358793;38,3688964874946
18,171532;4,1800195067577;33,1489259082862
18,175267;12,9214865862663;35,717031071229
18,18083;21,6169476869866;37,7676234410855
18,18359;25,1051087383927;40,7073584201043
18,189152;14,5499896071503;35,717031071229
18,191536;10,9967009897031;35,717031071229
18,197487;25,6465056636033;38,0726817273059
18,200251;12,4172185430464;38,0726817273059
18,202557;16,1795934877136;34,0785386443726
18,205811;13,8121546961326;33,6242996985988
18,208589;27,01624044454;36,4472483356988
18,214145;17,2228202368138;36,7936779079507
18,216907;16,4575190290064;36,4472483356988
18,219197;9,50570342205323;36,4472483356988
18,225232;7,65579543714592;38,3688964874946
18,2308;17,1342899978582;38,6567660502478
18,233121;39,8706896551724;37,7676234410855
18,23635;13,6266303289858;36,4472483356988
18,239125;10,3305785123967;37,1287470635886
18,241411;24,2527530152071;37,1287470635886
18,244832;11,6959064327485;43,5303070572043
18,247461;23,7478411053541;38,6567660502478
18,24973;20,8124566407153;37,7676234410855
18,253009;17,455391776571;35,717031071229
18,255779;18,5567010309278;37,7676234410855
18,258557;13,8783749684582;37,1287470635886
18,264455;52,9500756429652;44,6946685414376
18,266876;17,2664485641585;38,0726817273059
18,272436;18,6219739292365;36,4472483356988
18,275212;18,5490519373454;35,3313742197426
18,277574;11,129184145193;34,5134423077612
18,280771;12,9087779690189;40,7073584201043
18,283534;16,5665769310416;37,45317728678
18,286324;9,51112801978315;37,45317728678
18,289091;20,703933747412;36,4472483356988
18,291865;26,8480867479929;38,3688964874946
18,297556;23,9520958083832;39,2092624231778
18,300185;12,7268870640284;40,4724355752431
18,305745;16,5357585779248;34,9305897656537
18,308071;15,0739340575202;42,0136484871591
18,314079;17,0757737459979;38,6567660502478
18,316373;13,3050805696546;35,3313742197426
18,322403;18,4804928131417;34,9305897656537
18,32469;16,4389773822346;35,3313742197426
18,328306;21,5130871280029;42,8000897927344
18,330738;32,0512820512821;37,45317728678
18,333019;18,3337826907522;39,7334128869696
18,336674;48,1540930979133;42,0136484871591
18,339063;16,5050546729936;36,7936779079507
18,34142;40,9880271815338;38,6567660502478
18,344629;19,1652470187394;36,4472483356988
18,347398;25,6519880290723;38,9367477749468
18,349981;6,80834508583378;39,7334128869696
18,355721;12,3609394313968;36,088660887305
18,358503;11,6450110321157;35,3313742197426
18,364059;14,957264957265;38,9367477749468
18,36682;12,1457489878543;36,7936779079507
18,369166;16,7996640067199;34,0785386443726
18,372381;16,4914450628736;37,45317728678
18,375162;9,74896417255667;35,717031071229
18,377948;18,7852222917971;36,088660887305
18,380852;33,003300330033;39,2092624231778
18,383477;18,1854920185896;37,7676234410855
18,386272;17,5712612260836;39,7334128869696
18,389042;8,25934338220111;36,4472483356988
18,39138;27,5240530995007;33,1489259082862
18,397382;23,3992767496277;38,9367477749468
18,400121;5,11646038397817;38,3688964874946
18,406056;39,3700787401575;42,8000897927344
18,407986;12,4918672739102;35,717031071229
18,414014;23,7906423473434;39,2092624231778
18,416319;8,93108959293034;37,45317728678
18,422715;31,5955766192733;42,6090806110361
18,424663;25,9165271853572;39,7334128869696
18,428383;79,3650793650794;39,7334128869696
18,430828;19,0564185482474;38,3688964874946
18,436243;12,9757785467128;36,088660887305
18,439016;12,4326564442603;36,088660887305
18,441806;23,8820719756238;34,9305897656537
18,447351;27,8312995076001;37,45317728678
18,449799;13,0103806228374;34,5134423077612
18,455677;16,5255112580045;34,5134423077612
18,458114;24,3283266342289;34,0785386443726
18,464007;21,1550666384599;38,6567660502478
18,466442;21,7738823659115;34,0785386443726
18,472331;26,9877517126842;34,9305897656537
18,475107;15,0892038225983;37,7676234410855
18,480662;14,9190110826939;40,4724355752431
18,483219;19,1646191646192;33,1489259082862
18,489341;28,6181520850368;44,0456445030356
18,491764;22,202592689856;36,088660887305
18,497785;263,157894736842;36,4472483356988
18,499638;23,9596469104666;39,9857391314819
18,503247;65,5737704918033;43,1717196088105
18,505646;7,51314800901578;36,088660887305
18,508423;23,0726635082754;37,7676234410855
18,51398;25,7400257400257;39,2092624231778
18,516743;18,1581575522804;38,0726817273059
18,522306;12,3558484349259;36,4472483356988
18,525078;11,6350275566442;35,3313742197426
18,528674;7,45017694170237;35,717031071229
18,531012;32,258064516129;36,7936779079507
18,533294;19,0001187507422;38,9367477749468
18,538962;16,1127895266868;36,088660887305
18,54174;11,8604776537819;39,4746979622293
18,547296;21,5936082919456;36,4472483356988
18,550058;16,5665769310416;38,6567660502478
18,552848;23,5849056603774;37,1287470635886
18,55562;18,6489846663904;34,5134423077612
18,558291;15,8917544496912;36,4472483356988
18,565887;114,942528735632;34,9305897656537
18,567728;31,0328248612265;40,7073584201043
18,572279;12,5208681135225;35,3313742197426
18,574564;23,2495991448423;34,5134423077612
18,580199;12,5370412582631;33,1489259082862
18,582895;27,4044108051677;40,4724355752431
18,588935;12,5026047093144;34,0785386443726
18,591235;10,0735368187771;40,4724355752431
18,597271;11,4096048127788;39,4746979622293
18,600035;22,2772277227723;37,7676234410855
18,602821;17,5199532801246;36,088660887305
18,605591;12,4558854058543;35,717031071229
18,607905;37,733001282922;38,0726817273059
18,611158;17,2674293114613;38,3688964874946
18,613927;19,047619047619;38,0726817273059
18,616323;8,69163701550914;33,6242996985988
18,622253;13,9386698526483;33,6242996985988
18,625025;13,8415146571753;36,4472483356988
18,630923;54,8320767649075;44,0456445030356
18,633067;17,5006332465977;33,1489259082862
18,63926;61,7283950617284;43,1717196088105
18,641678;18,3411453026289;34,5134423077612
18,643978;16,7556812231647;34,0785386443726
18,647242;19,384018953263;37,7676234410855
18,649896;23,0576148502714;37,1287470635886
18,655165;7,95454545454545;33,1489259082862
18,658344;16,0014770594209;34,5134423077612
18,663569;16,1401890707863;33,1489259082862
18,666347;27,537372147915;34,9305897656537
18,672221;18,6993559110742;33,1489259082862
18,674543;16,9699255208824;37,7676234410855
18,680554;22,9071220324865;37,7676234410855
18,682841;16,1670774694548;37,7676234410855
18,688879;16,6251039068994;36,7936779079507
18,691376;16,6977703565465;35,717031071229
18,694441;10,7457554266065;35,717031071229
18,697218;25,521054870268;39,4746979622293
18,699499;18,213866039953;39,7334128869696
18,703141;52,0059435364042;42,9875940202938
18,70554;14,543943486391;37,45317728678
18,707831;11,4476012072016;34,0785386443726
18,713887;26,6963292547275;38,3688964874946
18,71618;7,42115027829314;33,6242996985988
18,722195;18,4615384615385;36,7936779079507
18,724974;16,2641544174057;34,9305897656537
18,730537;30,1204819277108;36,4472483356988
18,732844;31,8838012576388;36,7936779079507
18,736086;21,2478269267916;35,717031071229
18,738857;10,3263114415531;35,3313742197426
18,741635;17,1492268556893;37,45317728678
18,747195;15,0440575972491;38,6567660502478
18,749955;19,8771232381641;36,088660887305
18,755518;16,5528657148769;35,3313742197426
18,758293;15,4134834472591;34,5134423077612
18,762611;3333,33333333333;33,1489259082862
18,766365;21,944261575598;35,717031071229
18,769401;15,017833677492;36,4472483356988
18,772173;18,2186234817814;37,45317728678
18,774479;10,4613453290093;35,3313742197426
18,777493;13,941168269901;33,1489259082862
18,780507;15,005359056806;39,2092624231778
18,783084;19,4708509907227;36,7936779079507
18,78883;12,2199592668024;36,7936779079507
18,791538;14,14204902577;34,9305897656537
18,795827;4000;34,5134423077612
18,79763;1666,66666666667;34,5134423077612
18,799684;17,4963314143809;34,0785386443726
18,805486;12,4069478908189;33,6242996985988
18,808013;31,0815820240098;34,0785386443726
18,813822;17,0830664104207;39,7334128869696
18,816584;17,477249442536;38,3688964874946
18,822146;14,5409223099294;34,5134423077612
18,824468;16,1387006040485;33,6242996985988
18,830613;26,5486725663717;37,45317728678
18,83324;15,1719952553033;38,9367477749468
18,838796;12,3355263157895;33,6242996985988
18,841086;40,7331975560081;41,8072032093355
18,844245;10,3270223752151;37,7676234410855
18,847266;29,9850074962519;40,4724355752431
18,849401;11,3438505777449;37,7676234410855
18,855454;14,4329896907216;34,5134423077612
18,857742;14,4222102037137;36,7936779079507
18,861331;6,53737197646546;41,5965010292666
18,864133;45,0788880540947;44,6946685414376
18,866555;18,3881475254807;37,7676234410855
18,872115;10,3327133705311;37,1287470635886
18,874462;14,9180861451665;33,1489259082862
18,880452;17,1159606332905;39,7334128869696
18,882762;13,6208853575482;35,3313742197426
18,886002;15,3994225216554;34,5134423077612
18,888777;16,5631469979296;33,6242996985988
18,891551;13,8813282525857;35,717031071229
18,897112;15,0311359244149;38,3688964874946
18,899871;19,366852886406;37,45317728678
18,90579;51,8518518518518;43,3525861656644
18,908193;17,4338583881327;36,4472483356988
18,913898;20,8085612366231;37,1287470635886
18,916528;29,8462466083811;36,088660887305
18,922089;9,94826900119379;37,1287470635886
18,924865;19,5493363514765;36,7936779079507
18,930559;39,1684242241639;38,9367477749468
18,932868;18,6195321514738;33,6242996985988
18,938747;22,7837613918807;34,5134423077612
18,941881;31,1087825004912;41,5965010292666
18,94708;19,4007329165769;38,0726817273059
18,949347;23,199703043801;43,8767366294562
18,953869;2147483647;33,1489259082862
18,95576;57,1837026447462;42,4144329412481
18,957701;23,8360082631495;42,0136484871591
18,961427;9,13909705721075;40,2319846297916
18,96387;24,0312406127966;38,3688964874946
18,966191;17,6144942123805;36,7936779079507
18,969288;21,5390640297631;36,7936779079507
18,972059;9,49585635359116;34,5134423077612
18,975065;11,2000527061304;41,381362689505
18,980399;23,4192037470726;38,9367477749468
18,982812;8,97030357395779;36,4472483356988
18,988721;16,597510373444;34,5134423077612
18,991499;18,0488849460063;35,717031071229
18,997055;17,0466652461112;38,9367477749468
18,999701;26,0147136982853;36,4472483356988
19,005381;12,5260960334029;34,5134423077612
19,007696;23,5539798941285;34,9305897656537
19,013712;14,9508756941478;38,0726817273059
19,016432;26,3331138907176;36,7936779079507
